web-scraper-order,web-scraper-start-url,img-src,name,core count,perfomance core clock,perfomance boost clock,tpc,integrated graphics,price,link,link-href,rating,socket1,socket2
1672945448-713,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/04f08a1dee17429cdf0a6021ebe5351d.256p.jpg,Intel Xeon E-2244G,4,3.8,4.8,71,Integrated GraphicsIntel HD Graphics P630,409.65,Intel Xeon E-2244G         (0),https://es.pcpartpicker.com/product/NQPgXL/intel-xeon-e-2244g-38-thz-quad-core-oemtray-processor-cm8068404175105,null,"Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945450-714,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/f83c6c4ee8cb5a6801f35aae5fc5d018.256p.jpg,AMD Ryzen 7 5800X3D,8,3.4,4.5,105,Integrated GraphicsNone,409.9,AMD Ryzen 7 5800X3D         (25),https://es.pcpartpicker.com/product/CZ3gXL/amd-ryzen-7-5800x3d-34-ghz-8-core-processor-100-100000651wof,"(25 Ratings, 5.0 Average)","Socket


AM4","Core Family


Vermeer-X"
1672945452-715,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/527689a6c15ca46365a5c1fa0804c613.256p.jpg,Intel Xeon E3-1270 V6,4,3.8,4.2,72,Integrated GraphicsNone,410,Intel Xeon E3-1270 V6         (0),https://es.pcpartpicker.com/product/qJYWGX/intel-xeon-e3-1270-v6-38ghz-quad-core-processor-bx80677e31270v6,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945455-716,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/b386a89e62203f2d066ffffe5821300e.256p.jpg,Intel Core i7-9700,8,3,4.7,65,Integrated GraphicsIntel HD Graphics 630,410.35,Intel Core i7-9700         (0),https://es.pcpartpicker.com/product/sXsnTW/intel-core-i7-9700-3-ghz-8-core-oemtray-processor-cm8068403874521,null,"Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945457-717,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://images-na.ssl-images-amazon.com/images/I/51bVxuWhRZL.jpg,Intel Core 2 Quad Q9505,4,2.83,null,95,Integrated GraphicsNone,410.76,Intel Core 2 Quad Q9505         (0),https://es.pcpartpicker.com/product/Pwbp99/intel-cpu-bx80580q9505,null,"Integrated Graphics


None","Socket


LGA775"
1672945459-718,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/23cd3adfd50037c1b44d6d53edb15248.256p.jpg,AMD Ryzen 7 3800X,8,3.9,4.5,105,Integrated GraphicsNone,412.4,AMD Ryzen 7 3800X         (130),https://es.pcpartpicker.com/product/qryV3C/amd-ryzen-7-3800x-39-ghz-8-core-processor-100-100000025box,"(130 Ratings, 4.8 Average)","Socket


AM4","Core Family


Matisse"
1672945461-719,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://images-eu.ssl-images-amazon.com/images/I/51JPrIJI7gL.jpg,Intel Core i5-7500T,4,2.7,3.3,35,Integrated GraphicsIntel HD Graphics 630,414.02,Intel Core i5-7500T         (0),https://es.pcpartpicker.com/product/jCvZxr/intel-core-i5-7500t-27ghz-quad-core-oemtray-processor-cm8067702868115,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945464-720,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/d6c36622be6a53891293f2d835048b5f.256p.jpg,Intel Xeon E-2124G,4,3.4,4.5,71,Integrated GraphicsIntel HD Graphics P630,415.07,Intel Xeon E-2124G         (0),https://es.pcpartpicker.com/product/ZBKcCJ/intel-xeon-e-2124g-34-thz-quad-core-oemtray-processor-cm8068403654114,null,"Socket


LGA1151","Core Family


Coffee Lake"
1672945466-721,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://m.media-amazon.com/images/I/41Vh298AXPL.jpg,AMD Opteron 6320,8,2.8,3.3,115,Integrated GraphicsNone,419,AMD Opteron 6320         (0),https://es.pcpartpicker.com/product/zL3RsY/amd-cpu-os6320wkt8ghkwof,null,"Socket


G34","Core Family


Abu Dhabi"
1672945468-722,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/08c4542f1b78a386869cb860d8122e7e.256p.jpg,Intel Xeon E-2134,4,3.5,4.5,71,Integrated GraphicsNone,424.66,Intel Xeon E-2134         (0),https://es.pcpartpicker.com/product/HVjJ7P/intel-xeon-e-2134-35-thz-quad-core-processor-bx80684e2134,null,"Socket


LGA1151","Core Family


Coffee Lake"
1672945470-723,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/193949e9182e432fc45535b8a557b977.256p.jpg,Intel Core i7-7700T,4,2.9,3.8,35,Integrated GraphicsIntel HD Graphics 630,425.55,Intel Core i7-7700T         (0),https://es.pcpartpicker.com/product/GDX2FT/intel-core-i7-7700t-29ghz-quad-core-processor-bx80677i77700t,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945473-724,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,/static/forever/img/no-image.png,Intel Core 2 Quad Q9650,4,3,null,95,Integrated GraphicsNone,426.65,Intel Core 2 Quad Q9650         (0),https://es.pcpartpicker.com/product/tvGkcf/intel-cpu-at80569pj080n,null,"Integrated Graphics


None","Socket


LGA775"
1672945475-725,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/b2de198020c1bb1bda375064b94e60dc.256p.jpg,Intel Core i7-13700KF,16,3.4,5.4,125,Integrated GraphicsNone,428.23,Intel Core i7-13700KF         (2),https://es.pcpartpicker.com/product/w86p99/intel-core-i7-13700kf-34-ghz-16-core-processor-bx8071513700kf,"(2 Ratings, 5.0 Average)","Socket


LGA1700","Core Family


Raptor Lake"
1672945477-726,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/52fbf7ca63dceaa1c3c05d2d1181b933.med.256p.jpg,Intel Xeon E5-2640 V3,8,2.6,3.4,90,Integrated GraphicsNone,429,Intel Xeon E5-2640 V3         (0),https://es.pcpartpicker.com/product/HKH48d/intel-cpu-cm8064401830901,null,"Socket


LGA2011-3","Core Family


Haswell-EP"
1672945479-727,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/7a187be50026e221f31b55e76c3adf73.256p.jpg,Intel Core i7-9700KF,8,3.6,4.9,95,Integrated GraphicsNone,430,Intel Core i7-9700KF         (7),https://es.pcpartpicker.com/product/LhCD4D/intel-core-i7-9700kf-36-ghz-8-core-processor-bx80684i79700kf,"(7 Ratings, 5.0 Average)","Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945482-728,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/7fd1b17d82ba2d66a75dd8911b3a3d1b.256p.jpg,Intel Core i7-9700F,8,3,4.7,65,Integrated GraphicsNone,430,Intel Core i7-9700F         (3),https://es.pcpartpicker.com/product/W4848d/intel-core-i7-9700f-3-ghz-8-core-processor-bx80684i79700f,"(3 Ratings, 5.0 Average)","Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945484-729,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/e466732c63d1d636cf13e256bb7cf5ff.256p.jpg,Intel Core i7-7700K,4,4.2,4.5,91,Integrated GraphicsIntel HD Graphics 630,430,Intel Core i7-7700K         (307),https://es.pcpartpicker.com/product/VKx9TW/intel-core-i7-7700k-42ghz-quad-core-processor-bx80677i77700k,"(307 Ratings, 4.7 Average)","Socket


LGA1151","Core Family


Kaby Lake-S"
1672945486-730,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,/static/forever/img/no-image.png,Intel Core i7-13700F,16,2.1,5.2,65,Integrated GraphicsNone,434.8,Intel Core i7-13700F         (0),https://es.pcpartpicker.com/product/xz8bt6/intel-core-i7-13700f-21-ghz-16-core-processor-bx8071513700f,null,"Socket


LGA1700","Core Family


Raptor Lake"
1672945489-731,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://m.media-amazon.com/images/I/51niI34PUXL.jpg,Intel Xeon E3-1220 V5,4,3,3.5,80,Integrated GraphicsNone,435,Intel Xeon E3-1220 V5         (0),https://es.pcpartpicker.com/product/C3Z2FT/intel-cpu-cm8066201921804,null,"Socket


LGA1151","Core Family


Skylake-H"
1672945491-732,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/3760e89d1820da393f084e2c18a62e3b.256p.jpg,Intel Core i7-9700K,8,3.6,4.9,95,Integrated GraphicsIntel UHD Graphics 630,435,Intel Core i7-9700K         (223),https://es.pcpartpicker.com/product/WtyV3C/intel-core-i7-9700k-36ghz-8-core-processor-bx80684i79700k,"(223 Ratings, 4.8 Average)","Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945493-733,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://images-na.ssl-images-amazon.com/images/I/51rLr1NagHL.jpg,Intel Xeon E5-2680 V3,12,2.5,3.3,120,Integrated GraphicsNone,435.11,Intel Xeon E5-2680 V3         (0),https://es.pcpartpicker.com/product/zPx9TW/intel-cpu-bx80644e52680v3,null,"Socket


LGA2011-3","Core Family


Haswell-EP"
1672945495-734,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/7d225094c05f3106b9e7aab3873a6631.256p.jpg,AMD Ryzen 7 3800XT,8,3.9,4.7,105,Integrated GraphicsNone,436.9,AMD Ryzen 7 3800XT         (20),https://es.pcpartpicker.com/product/9wfFf7/amd-ryzen-7-3800xt-39-ghz-8-core-processor-100-100000279wof,"(20 Ratings, 4.8 Average)","Socket


AM4","Core Family


Matisse"
1672945498-735,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/42a54c308242991186f4f6a3fde7603d.256p.jpg,Intel Core i3-4130,2,3.4,null,54,Integrated GraphicsIntel HD Graphics 4400,438.9,Intel Core i3-4130         (38),https://es.pcpartpicker.com/product/KDGkcf/intel-cpu-bx80646i34130,"(38 Ratings, 4.6 Average)","Integrated Graphics


Intel HD Graphics 4400","Socket


LGA1150"
1672945500-736,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/172c36aefd199e89ea6183f5ea26c026.256p.jpg,Intel Xeon E-2136,6,3.3,4.5,80,Integrated GraphicsNone,439.39,Intel Xeon E-2136         (0),https://es.pcpartpicker.com/product/CQprxr/intel-xeon-e-2136-33-ghz-6-core-processor-bx80684e2136,null,"Socket


LGA1151","Core Family


Coffee Lake"
1672945502-737,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/2f3405387f23ab827695d966ea9f9682.256p.jpg,Intel Core i7-13700K,16,3.4,5.4,125,Integrated GraphicsIntel UHD Graphics 770,444.8,Intel Core i7-13700K         (12),https://es.pcpartpicker.com/product/Mm6p99/intel-core-i7-13700k-34-ghz-16-core-processor-bx8071513700k,"(12 Ratings, 5.0 Average)","Socket


LGA1700","Core Family


Raptor Lake"
1672945504-738,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://m.media-amazon.com/images/I/51xECV-vJkL.jpg,Intel Core i7-4770K,4,3.5,3.9,84,Integrated GraphicsIntel HD Graphics 4600,458.89,Intel Core i7-4770K         (0),https://es.pcpartpicker.com/product/9ttWGX/intel-cpu-cm8064601464206,null,"Socket


LGA1150","Core Family


Haswell"
1672945507-739,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/a289a7b9f1db29fdb4364c09d7d012f8.256p.jpg,Intel Core i5-9600KF,6,3.7,4.6,95,Integrated GraphicsNone,459.67,Intel Core i5-9600KF         (2),https://es.pcpartpicker.com/product/TJwkcf/intel-core-i5-9600kf-37-ghz-6-core-oemtray-processor-cm8068403874410,"(2 Ratings, 5.0 Average)","Socket


LGA1151","Core Family



Coffee Lake Refresh"
1672945509-740,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/c96f59d30a42a70cb371b93507d7eea1.256p.jpg,Intel Core i3-8350K,4,4,null,91,Integrated GraphicsIntel UHD Graphics 630,460.08,Intel Core i3-8350K         (14),https://es.pcpartpicker.com/product/fCs8TW/intel-core-i3-8350k-40ghz-quad-core-processor-bx80684i38350k,"(14 Ratings, 4.7 Average)","Integrated Graphics


Intel UHD Graphics 630","Socket


LGA1151"
1672945514-741,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/064d69bf08b9d925e21ca2af5f3e3b4c.256p.jpg,Intel Xeon E-2236,6,3.4,4.8,80,Integrated GraphicsNone,463.4,Intel Xeon E-2236         (0),https://es.pcpartpicker.com/product/ZRK2FT/intel-xeon-e-2236-34-thz-6-core-processor-bx80684e2236,null,"Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945517-742,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/14adcd1fc88ebf386b746037c966b6af.256p.jpg,AMD Ryzen 9 3900X,12,3.8,4.6,105,Integrated GraphicsNone,464.69,AMD Ryzen 9 3900X         (273),https://es.pcpartpicker.com/product/tLCD4D/amd-ryzen-9-3900x-36-ghz-12-core-processor-100-100000023box,"(273 Ratings, 4.9 Average)","Socket


AM4","Core Family


Matisse"
1672945519-743,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,/static/forever/img/no-image.png,Intel Core i7-13700,16,2.1,5.2,65,Integrated GraphicsIntel UHD Graphics 770,464.8,Intel Core i7-13700         (0),https://es.pcpartpicker.com/product/8VqPxr/intel-core-i7-13700-21-ghz-16-core-processor-bx8071513700,null,"Socket


LGA1700","Core Family


Raptor Lake"
1672945521-744,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/41gxrpSTn6L.jpg,Intel Xeon E3-1245 V6,4,3.7,4.1,73,Integrated GraphicsIntel HD Graphics P630,466.81,Intel Xeon E3-1245 V6         (1),https://es.pcpartpicker.com/product/tds8TW/intel-xeon-e3-1245-v6-37ghz-quad-core-processor-bx80677e31245v6,"(1 Rating, 5.0 Average)","Socket


LGA1151","Core Family


Kaby Lake-S"
1672945524-745,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/41ckT1AzbYL.jpg,Intel Core i9-10900F,10,2.8,5.2,65,Integrated GraphicsNone,467.9,Intel Core i9-10900F         (4),https://es.pcpartpicker.com/product/DYtKHx/intel-core-i9-10900f-28-ghz-10-core-processor-bx8070110900f,"(4 Ratings, 4.5 Average)","Socket


LGA1200","Core Family


Comet Lake"
1672945526-746,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,/static/forever/img/no-image.png,Intel Xeon E3-1270 V2,4,3.5,null,69,Integrated GraphicsNone,471.87,Intel Xeon E3-1270 V2         (0),https://es.pcpartpicker.com/product/WCBv6h/intel-cpu-cm8063701098301,null,"Integrated Graphics


None","Socket


LGA1155"
1672945528-747,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/51RRp6gKSyL.jpg,Intel Xeon E5-1660 V3,8,3,3.5,140,Integrated GraphicsNone,475.47,Intel Xeon E5-1660 V3         (0),https://es.pcpartpicker.com/product/DjZ2FT/intel-cpu-cm8064401909200,null,"Socket


LGA2011-3","Core Family


Haswell-EP"
1672945530-748,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://images-na.ssl-images-amazon.com/images/I/514cOpqlw3L.jpg,Intel Core i7-4790K,4,4,4.4,88,Integrated GraphicsIntel HD Graphics 4600,475.99,Intel Core i7-4790K         (6),https://es.pcpartpicker.com/product/WMJwrH/intel-cpu-cm8064601710501,"(6 Ratings, 4.3 Average)","Socket


LGA1150","Core Family


Haswell Refresh"
1672945532-749,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://images-na.ssl-images-amazon.com/images/I/51zg42Jls6L.jpg,AMD Phenom II X6 1090T Black,6,3.2,null,125,Integrated GraphicsNone,481,AMD Phenom II X6 1090T Black         (7),https://es.pcpartpicker.com/product/MkZQzy/amd-cpu-hdt90zfbgrbox,"(7 Ratings, 4.4 Average)","Integrated Graphics


None","Socket


AM3"
1672945535-750,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/04f08a1dee17429cdf0a6021ebe5351d.256p.jpg,Intel Xeon E-2236,6,3.4,4.8,80,Integrated GraphicsNone,487,Intel Xeon E-2236         (0),https://es.pcpartpicker.com/product/YTYQzy/intel-xeon-e-2236-34-thz-6-core-oemtray-processor-cm8068404174603,null,"Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945537-751,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/0781bce0501e1b38460c9f7bc2bf3714.256p.jpg,Intel Core i7-6700,4,3.4,4,65,Integrated GraphicsIntel HD Graphics 530,489.75,Intel Core i7-6700         (0),https://es.pcpartpicker.com/product/9gJkcf/intel-cpu-cm8066201920103,null,"Socket


LGA1151","Core Family


Skylake-S"
1672945539-752,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/50776c69f9128aa5d614c1abbdd6eab5.256p.jpg,Intel Core i9-9940X,14,3.3,4.4,165,Integrated GraphicsNone,489.99,Intel Core i9-9940X         (0),https://es.pcpartpicker.com/product/Hpc48d/intel-core-i9-9940x-33-ghz-14-core-oemtray-processor-cd8067304175600,null,"Socket


LGA2066","Core Family


Skylake-X"
1672945542-753,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/cd59447c1091b738d94fc8ea7b0629c6.256p.jpg,Intel Core i9-9900KF,8,3.6,5,95,Integrated GraphicsNone,495.99,Intel Core i9-9900KF         (15),https://es.pcpartpicker.com/product/G7KcCJ/intel-core-i9-9900kf-36-ghz-8-core-processor-bx80684i99900kf,"(15 Ratings, 4.9 Average)","Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945544-754,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/2c0f0ca43297191b87dcf05818b2fc29.256p.jpg,Intel Core i3-7350K,2,4.2,null,60,Integrated GraphicsIntel HD Graphics 630,499,Intel Core i3-7350K         (0),https://es.pcpartpicker.com/product/psPzK8/intel-core-i3-7350k-42ghz-dual-core-oemtray-processor-cm8067703014431,null,"Integrated Graphics


Intel HD Graphics 630","Socket


LGA1151"
1672945546-755,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/51r11oBQUlL.jpg,Intel Xeon E3-1275 V6,4,3.8,4.2,73,Integrated GraphicsIntel HD Graphics P630,501.43,Intel Xeon E3-1275 V6         (0),https://es.pcpartpicker.com/product/QncMnQ/intel-xeon-e3-1275-v6-38ghz-quad-core-processor-bx80677e31275v6,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945548-756,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/46badc31f619c275800a79476709e08f.256p.jpg,Intel Core i3-9100,4,3.6,4.2,65,Integrated GraphicsIntel UHD Graphics 630,503.99,Intel Core i3-9100         (7),https://es.pcpartpicker.com/product/NfKcCJ/intel-core-i3-9100-36-ghz-quad-core-processor-bx80684i39100,"(7 Ratings, 4.7 Average)","Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945551-757,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/d1df1dafc93f1ad357491c85e86bfde5.256p.jpg,Intel Xeon E-2274G,4,4,4.9,83,Integrated GraphicsIntel HD Graphics P630,506.24,Intel Xeon E-2274G         (0),https://es.pcpartpicker.com/product/GGPgXL/intel-xeon-e-2274g-4-thz-quad-core-oemtray-processor-cm8068404174407,null,"Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945553-758,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/acbbf09e0391f7599810e37d7ed1f9de.256p.jpg,Intel Xeon E5-1620 V4,4,3.5,3.8,140,Integrated GraphicsNone,515,Intel Xeon E5-1620 V4         (0),https://es.pcpartpicker.com/product/RgBrxr/intel-xeon-e5-1620-v4-35ghz-quad-core-processor-bx80660e51620v4,null,"Socket


LGA2011-3","Core Family


Broadwell-EP"
1672945555-759,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/c3d3a6843e0c0a5d98155e9fa68c092c.256p.jpg,Intel Core i9-12900KF,16,3.2,5.2,125,Integrated GraphicsNone,515.83,Intel Core i9-12900KF         (2),https://es.pcpartpicker.com/product/2sstt6/intel-core-i9-12900kf-32-ghz-8-core-processor-bx8071512900kf,"(2 Ratings, 4.5 Average)","Socket


LGA1700","Core Family


Alder Lake"
1672945557-760,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/4661b942055a470174e1a056c3e6c042.256p.jpg,Intel Core i9-11900F,8,2.5,5.2,65,Integrated GraphicsNone,520.78,Intel Core i9-11900F         (0),https://es.pcpartpicker.com/product/RvfnTW/intel-core-i9-11900f-25-ghz-8-core-processor-bx8070811900f,null,"Socket


LGA1200","Core Family


Rocket Lake-S"
1672945560-761,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/fe223eeb7f193ce69814603b89175472.256p.jpg,Intel Xeon E5-2650 V4,12,2.2,2.9,105,Integrated GraphicsNone,521,Intel Xeon E5-2650 V4         (0),https://es.pcpartpicker.com/product/DGL7YJ/intel-cpu-bx80660e52650v4,null,"Socket


LGA2011-3","Core Family


Broadwell-EP"
1672945562-762,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/8de723005cfc1b85071c4abf4d76bd4e.256p.jpg,AMD Ryzen 9 7900X,12,4.7,5.6,170,Integrated GraphicsRadeon,525.17,AMD Ryzen 9 7900X         (5),https://es.pcpartpicker.com/product/bwxRsY/amd-ryzen-9-7900x-47-ghz-12-core-processor-100-100000589wof,"(5 Ratings, 4.8 Average)","Socket


 AM5","Core Family


Raphael"
1672945564-763,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/1c98c8fccc44a3696129e74df5243312.256p.jpg,AMD Ryzen 7 3800X,8,3.9,4.5,105,Integrated GraphicsNone,528.65,AMD Ryzen 7 3800X         (1),https://es.pcpartpicker.com/product/gryV3C/amd-ryzen-7-3800x-39-ghz-8-core-oemtray-processor-100-000000025,"(1 Rating, 5.0 Average)","Socket


AM4","Core Family


Matisse"
1672945566-764,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/c9724573a84719379a3f95f469a6e636.256p.jpg,Intel Core i9-11900,8,2.5,5.2,65,Integrated GraphicsIntel UHD Graphics 750,537,Intel Core i9-11900         (2),https://es.pcpartpicker.com/product/3y4Ycf/intel-core-i9-11900-25-ghz-8-core-processor-bx8070811900,"(2 Ratings, 5.0 Average)","Socket


LGA1200","Core Family


Rocket Lake-S"
1672945569-765,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/16ddfc2028922cd20cffaa6976165f84.256p.jpg,AMD Ryzen 5 3600XT,6,3.8,4.5,95,Integrated GraphicsNone,537,AMD Ryzen 5 3600XT         (36),https://es.pcpartpicker.com/product/7sFKHx/amd-ryzen-5-3600xt-38-ghz-6-core-processor-100-100000281box,"(36 Ratings, 4.8 Average)","Socket


AM4","Core Family


Matisse"
1672945571-766,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/41lT9nNLBUL.jpg,Intel Core i9-10850K,10,3.6,5.2,125,Integrated GraphicsIntel UHD Graphics 630,538.99,Intel Core i9-10850K         (55),https://es.pcpartpicker.com/product/nGFKHx/intel-core-i9-10850k-36-ghz-10-core-processor-bx8070110850k,"(55 Ratings, 4.8 Average)","Socket


LGA1200","Core Family


Comet Lake"
1672945573-767,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/c709a7db2862582c1870c1b399fd7499.256p.jpg,Intel Core i9-12900F,16,2.4,5.1,65,Integrated GraphicsNone,542.9,Intel Core i9-12900F         (0),https://es.pcpartpicker.com/product/vDXJ7P/intel-core-i9-12900f-24-ghz-16-core-processor-bx8071512900f,null,"Socket


LGA1700","Core Family


Alder Lake"
1672945575-768,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/b9d3c68bbf713cdd1211f3792040ce95.256p.jpg,Intel Core i9-12900K,16,3.2,5.2,125,Integrated GraphicsIntel UHD Graphics 770,547,Intel Core i9-12900K         (32),https://es.pcpartpicker.com/product/gGH7YJ/intel-core-i9-12900k-32-ghz-8-core-processor-bx8071512900k,"(32 Ratings, 4.9 Average)","Socket


LGA1700","Core Family


Alder Lake"
1672945578-769,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://images-eu.ssl-images-amazon.com/images/I/51EhNlsSzXL.jpg,Intel Xeon E-2124G,4,3.4,4.5,71,Integrated GraphicsIntel HD Graphics P630,548.99,Intel Xeon E-2124G         (0),https://es.pcpartpicker.com/product/hmndnQ/intel-xeon-e-2124g-34-thz-quad-core-processor-bx80684e2124g,null,"Socket


LGA1151","Core Family


Coffee Lake"
1672945580-770,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/1d7073a2deda3bd22963a7e248bbe3e4.256p.jpg,AMD Ryzen 9 5950X,16,3.4,4.9,105,Integrated GraphicsNone,558.82,AMD Ryzen 9 5950X         (86),https://es.pcpartpicker.com/product/Qk2bt6/amd-ryzen-9-5950x-34-ghz-16-core-processor-100-100000059wof,"(86 Ratings, 5.0 Average)","Socket


AM4","Core Family


Vermeer"
1672945582-771,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://images-eu.ssl-images-amazon.com/images/I/418Vdl99UyL.jpg,Intel Core i5-9500,6,3,4.4,65,Integrated GraphicsIntel UHD Graphics 630,570.99,Intel Core i5-9500         (1),https://es.pcpartpicker.com/product/rD4BD3/intel-core-i5-9500-3-ghz-6-core-processor-bx80684i59500,"(1 Rating, 5.0 Average)","Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945585-772,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/af8e6181a8d4489c8613fc076130dc06.256p.jpg,AMD FX-9590,8,4.7,5,220,Integrated GraphicsNone,571,AMD FX-9590         (29),https://es.pcpartpicker.com/product/pGrG3C/amd-cpu-fd9590fhhkwof,"(29 Ratings, 4.6 Average)","Socket


AM3+","Core Family


Vishera"
